direction,metric_bug,system,bereich,task_id,generation_id,gold_decision,model_decision,accuracy_match,norm_match,result_correctness_40,result_correctness_frac,subsumption_25,judge_total_100,question,model_begruendung,judge_reason
harsh,0,Qwen/Qwen3.5-122B-A10B,strafrecht,01cf903c-8b69-4d6d-91f8-3ffa4e9b3b2c,d63cc186-4c81-450a-98ad-02e89d432d17,Nein,Nein,1,1,18.5,0.463,8.5,46.0,"A wurde von zwei Erpresserinnen zum Aushändigen einer beträchtlichen Summe Geld genötigt. Während eine der beiden Komplizinnen das besagte Geld auszählte, nähert sich A dieser, um ihr die Kehle zu durchschneiden. Die Getötete hat beim Geldauszählen keinerlei Angriff erwartet. Die Staatsanwaltschaft möchte A wegen Heimtückemord nach § 211 Abs. 2 Gr. 2 Var. 1 StGB anklagen.","Die Anklage stellt keine verbotene Analogie dar. Der Heimtückebegriff (§ 211 Abs. 2 StGB) erfasst das Ausnutzen der Arg- und Wehrlosigkeit des Opfers, die der Täter durch sein Verhalten herbeigeführt hat. Das überraschende Angriffsverhalten von A bei fehlender Angriffserwartung der Getöteten liegt im semantischen Kernbereich der Norm. Es handelt sich somit um eine zulässige Gesetzesauslegung, nicht um eine Analogie im Sinne von Art. 103 II GG.","Die Entscheidung 'Nein' ist im Ergebnis vertretbar und entspricht der Referenzlösung. Allerdings begründet die Antwort die Verneinung der verbotenen Analogie nicht überzeugend, sondern ersetzt die maßgebliche dogmatische Argumentation durch eine allgemeine Aussage zum Kernbereich der Norm. Daher nur mittlere Punktzahl trotz zutreffender Endentscheidung."
harsh,0,deepseek-ai/DeepSeek-V4-Flash,strafrecht,01cf903c-8b69-4d6d-91f8-3ffa4e9b3b2c,fac1290a-4fd5-4c7c-b8ca-36bc4d2d449b,Nein,Nein,1,1,18.5,0.463,10.5,50.5,"A wurde von zwei Erpresserinnen zum Aushändigen einer beträchtlichen Summe Geld genötigt. Während eine der beiden Komplizinnen das besagte Geld auszählte, nähert sich A dieser, um ihr die Kehle zu durchschneiden. Die Getötete hat beim Geldauszählen keinerlei Angriff erwartet. Die Staatsanwaltschaft möchte A wegen Heimtückemord nach § 211 Abs. 2 Gr. 2 Var. 1 StGB anklagen.","Keine verbotene Analogie. Heimtücke setzt nach ständiger Rechtsprechung das bewusste Ausnutzen der Arg- und Wehrlosigkeit des Opfers in feindlicher Willensrichtung voraus. Die Auslegung, dass ein plötzlicher, nicht vom Täter veranlasster Wechsel der Situation (hier: vom Geldauszählen zur Tötung) die Arglosigkeit nicht beseitigt, ist vom möglichen Wortsinn des Merkmals 'heimtückisch' gedeckt (Art. 103 Abs. 2 GG, § 1 StGB). Eine dem Gesetzeswortlaut widersprechende ausdehnende Auslegung liegt nicht vor.","Die Antwort kommt im Ergebnis auf 'Nein' und damit auf die richtige Tendenz zur Verneinung einer verbotenen Analogie. Allerdings ist die Begründung teilweise ungenau, weil sie die Problematik eher über eine allgemeine Wortlaut-/Auslegungsargumentation löst und nicht den maßgeblichen Gesichtspunkt der Rechtsprechung zur Arglosigkeit in der Erpressungssituation trifft. Deshalb nur teilweise volle Punktzahl."
harsh,0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,strafrecht,c73f98c5-67a6-4bf1-a94c-f6e2a624ddbb,b8dde1ca-4ed4-4251-970f-0ba10c6deda4,Nein,Nein,1,1,18.5,0.463,8.5,45.0,"B versprach Anlegern im Rahmen eines betrügerisch veranlassten Anlagegeschäft ihre Geldmittel sicher und gewinnbringend anzulegen. Tatsächlich hatte B von Anfang an vor, das Geld zur Finanzierung seines Lebensunterhalts sowie zur Befriedigung von Altanlegern für die Etablierung eines Schneeballsystems zu verwenden. Einige wenige Altanleger erhielten nicht nur das eingezahlte Kapital, sondern auch die versprochenen Erträge ausbezahlt. Die Staatsanwaltschaft möchte B nach § 263 StGB unter Bejahung eines Vermögensschadens für alle Anleger anklagen. Sie stützt ihre Argumentation darauf, dass das Verlustrisiko zum Zeitpunkt der Vermögensverfügung aufgrund der Nichtexistenz des Anlagemodells erh","Die Annahme eines Vermögensschadens nach § 263 StGB aufgrund der wirtschaftlichen Wertlosigkeit des Gegenanspruchs wegen erhöhten Verlustrisikos ist keine verbotene Analogie, da sie auf einer wirtschaftlichen Betrachtungsweise basiert, die vom BGH anerkannt ist. Der Vermögensschaden wird dabei nicht durch eine unzulässige Ausweitung des Tatbestands, sondern durch eine normative Auslegung des Schadensbegriffs ermittelt.","Die Ja/Nein-Entscheidung ist vertretbar und entspricht der Referenzlösung. Die Begründung trifft jedoch den Kern der Referenz nur teilweise; sie beantwortet eher, warum die Argumentation der Staatsanwaltschaft dogmatisch zulässig erscheinen kann, ohne die spezifische Frage nach einer verbotenen Analogie vollständig zu entfalten."
harsh,0,Qwen/Qwen3.6-35B-A3B,strafrecht,ec35cb38-ab2a-48fd-a908-f464c66d221e,fbd99f03-4605-499e-a19c-34122bb5f2e2,Nein,Nein,1,1,18.5,0.463,8.5,47.0,"F und G verabredeten sich zu einem illegalen Autorennen in der nächtlichen Münchner Innenstadt. Sie rasten, jeweils mit dem Willen, das Rennen für sich zu entscheiden, mit hohen Geschwindigkeiten schließlich auf eine ampelgeregelte, große, für sie nicht einsehbare Kreuzung zu. Die Ampel zeigte für sie rotes Licht. Obwohl die beiden die hochgefährliche und unfallträchtige Situation erkannten, beendeten sie das Rennen nicht. Vielmehr entschlossen sie sich, das Rennen um des Sieges willen unter nochmaliger Steigerung der Geschwindigkeiten über die Kreuzung hinaus fortzusetzen. In der Kreuzung kollidierte das Fahrzeug des F mit einer Geschwindigkeit von etwa 160 – 170 km/h ungebremst mit einem a","Nein. Die Subsumtion des Rennunfalls unter § 211 II Gr. 2 Var. 3 StGB stellt keine verbotene Analogie contra reum dar, sondern eine zulässige wertende Auslegung. Der Begriff „gemeingefährliche Mittel“ ist linguistisch und teleologisch noch vom Schutzzweck des Mordmerkmals (Ahndung besonders schwerer Tötungsunwerte) erfasst, der extrem schnelles Fahren im Stadtverkehr einbezieht. Die Rechtsprechung konkretisiert das Merkmal durch zulässige Wertung, ohne über den möglichen Wortsinnsrahmen hinauszugehen. Damit bleibt es bei der zulässigen Gesetzesauslegung und verstößt nicht gegen das Analogieverbot des § 2 StGB.","Die Entscheidung 'Nein' ist im Ergebnis vertretbar. Allerdings beantwortet die Begründung die eigentliche Frage nur teilweise, weil sie eher eine allgemeine Auslegungsrechtfertigung liefert als die hier entscheidende Abgrenzung, ob die Annahme bedingten Tötungsvorsatzes wegen der Eigengefährdung und des Rennmotivs eine unzulässige Analogie darstellen soll oder nicht."
harsh,0,Qwen/Qwen3.5-122B-A10B,strafrecht,9592a09f-01c1-4b13-8e18-7089dcfd1fe7,c1f7f9fd-3c8f-4f3d-80ec-c2c7b855a314,Ja,Ja,1,1,18.5,0.463,9.5,49.0,"R sammelt in den Jahren 1996 bis 2001 von rund 150 Anlegern über vier Millionen DM ein, indem er sie über Renditechancen einer Beteiligungsgesellschaft täuscht. Die Anleger werden teilweise direkt, teilweise über Vermittler getäuscht. Das Vermögen wird später zweckwidrig verwendet. Nach der Einleitung des Ermittlungsverfahrens am 9. April 2001 wird gegen R im Jahr 2002 Anklage erhoben. Das Landgericht lässt diese Anklage wegen Verstoßes gegen das Bestimmtheitserfordernisses nicht zu. Eine neue Anklage folgt erst 2006. Inzwischen sind fünf Jahre vergangen. Die Staatsanwaltschaft vertritt die Auffassung, dass zwischenzeitlich mehrere Unterbrechungshandlungen im Sinne des § 78c Abs. 1 StGB vor",§ 78c StGB normiert einen abschließenden Katalog von Unterbrechungstatbeständen. Eine unzulässige Anklage erfüllt nicht das Merkmal der wirksamen Erhebung der öffentlichen Klage (§ 78c Abs. 1 Nr. 6 StGB). Eine Erstreckung der Unterbrechungswirkung auf unwirksame Anklagen wäre eine unzulässige Analogie zu Lasten des Angeklagten.,"Die Antwort kommt im Ergebnis vertretbar zu 'Ja', weil sie eine analoge Verlängerung der Unterbrechungswirkung einer unwirksamen Anklage verneint. Dennoch ist die Begründung für die eigentliche Fallkonstellation nicht vollständig und trifft den Hauptpunkt der Referenzlösung nur teilweise. Das Ergebnis ist daher eher richtig, aber nicht überzeugend begründet."
harsh,0,claude-opus-4-7,strafrecht,91c229ce-fa82-42cf-883c-12e0b75ff577,346ac1ce-67b4-4faf-8c8f-dfb4b25c5621,Nein,Nein,1,1,18.5,0.463,10.5,50.0,"V begibt sich in einen Lebensmittelmarkt. An seinem Gürtel führt er ein klappbares Taschenmesser mit einer längeren Klinge bei sich, um von Whiskeyflaschen, die er stehlen möchte, die Sicherungsetiketten abzuschneiden. V nimmt drei Flaschen Whiskey aus einem Regal, geht einen Gang weiter, entfernt dort mit dem Messer die Sicherungsetiketten und verlässt das Geschäft, ohne zu bezahlen. Die Staatsanwaltschaft klagt V wegen Diebstahls mit Waffen § 244 I Nr. 1 lit. a StGB an. Ihre Argumentation basiert darauf, dass ein Taschenmesser grundsätzlich ein gefährliches Werkzeug im Sinne des §244 I Nr. 1 lit. a StGB sei. „Andere gefährliche Werkzeuge“ seien Gegenstände, die nicht als Angriffs- oder Ve","Die von der Verteidigung vertretene Auffassung verlangt zusätzlich zur objektiven Gefährlichkeit ein subjektives Element (Verwendungsvorbehalt/Widmungsakt) und schränkt damit den Tatbestand des § 244 I Nr. 1 lit. a StGB zugunsten des Täters ein. Eine solche täterfreundliche, restriktive Auslegung verstößt nicht gegen Art. 103 II GG, § 1 StGB, da das Analogieverbot nur die strafbegründende oder strafschärfende Analogie zulasten des Täters (in malam partem) verbietet. Eine einschränkende Auslegung in bonam partem ist zulässig. Zudem hält sich das Abstellen auf subjektive Kriterien angesichts der Weite und Unbestimmtheit des Begriffs „gefährliches Werkzeug"" noch im Rahmen möglicher Auslegung un","Das Ergebnis 'Nein' ist zutreffend. Allerdings trägt die Begründung den Kern des Falls nicht vollständig: Nicht jede restriktive Auslegung ist ohne Weiteres zulässig; hier geht es darum, dass die geforderte subjektive Komponente dem klaren Wortlaut des § 244 I Nr. 1 lit. a StGB widerspricht und daher keine bloß zulässige Einschränkung ist. Die Antwort trifft daher das Ergebnis, verfehlt aber die zentrale Begründungsrichtung der Referenzlösung teilweise."
harsh,0,gpt-5.4-mini,strafrecht,9da78cff-a3e2-45e9-aae6-75ac5f3b1fb8,10f851de-1f91-4473-925b-b17295c05a3a,Nein,Nein,1,1,18.5,0.463,14.5,54.0,"W, Kreisvorsitzender der NPD, trägt im Vorfeld einer Parteiversammlung ein T-Shirt mit dem Aufdruck „Sohn Frankens, die Jugend stolz / die Fahnen hoch“ in Frakturschrift. Die Polizei stellt das Kleidungsstück sicher. Die Staatsanwaltschaft klagt W wegen Verwendens eines Kennzeichens verfassungswidriger Organisationen nach § 86a I Nr. 1 i.V.m. II 2 StGB an. Die Formulierung „die Fahnen hoch“ sei dem Horst-Wessel-Lied zum Verwechseln ähnlich, das als parteiamtliche Hymne der NSDAP gelte. Sie verweist auf die äußere Gestaltung des T-Shirts (Frakturschrift, Bezug auf „Jugend“ und „Stolz“ sowie das Umfeld der NPD-Versammlung) und argumentiert, dass die Parole dem verbotenen Kennzeichen nach dem","§ 86a StGB erfasst nur Kennzeichen mit hinreichend konkretem Bezug zu einer verfassungswidrigen Organisation. Ein strafbarer Gebrauch liegt zwar auch bei verwechselungsähnlichen Ersatzformen vor, nicht aber bei bloß allgemeinsprachlichen oder assoziativ NS-nahen Wendungen. Die Formulierung „die Fahnen hoch“ ist als gebräuchliche Metapher für Durchhaltewillen nicht als solches Kennzeichen belegt; eine Ausdehnung allein wegen Inhalt, Gestaltung und Umfeld auf eine einzelne Wortfolge würde den Kennzeichenbegriff unzulässig analog erweitern. Daher liegt keine verbotene Analogie vor.","Das Ergebnis 'Nein' ist vertretbar und entspricht der Referenzlösung. Inhaltlich ist die Begründung aber nicht ganz treffend, weil sie den maßgeblichen Gesichtspunkt der zum Verwechseln ähnlichen Kennzeichen und die zulässige am Schutzzweck orientierte Auslegung nicht überzeugend einordnet. Dennoch ist die Ja/Nein-Entscheidung im Ergebnis richtig."
harsh,0,Qwen/Qwen3-235B-A22B-Thinking-2507,strafrecht,b979c27d-a984-4992-b551-b0a29aee13a9,1b722064-0a38-4717-ba98-983b7bf5e54f,Nein,Nein,1,1,18.5,0.463,10.5,46.0,"Der alkoholkranke T möchte seinen Nachbarn N, mit dem er seit Jahren verfeindet ist, töten. Er weiß aus Erfahrung, dass er in stark betrunkenem Zustand aggressiv und gewalttätig wird. Um sich Mut anzutrinken und gleichzeitig später auf verminderte Schuldfähigkeit berufen zu können, trinkt er gezielt mehrere Flaschen Schnaps. Mit einem Blutalkoholwert von 3,1 Promille – einem Zustand, in dem seine Schuldfähigkeit nach § 21 StGB erheblich vermindert oder nach § 20 StGB sogar aufgehoben sein könnte – geht er zur Wohnung des N und ersticht ihn.Im Anschluss wird er wegen vollendeten Totschlags nach § 212 StGB bestraft, ohne dass sein Rauschzustand strafmildernd berücksichtigt wird.","Eine verbotene Analogie liegt nicht vor, da die Nichtberücksichtigung der Schuldminderung bei selbstverschuldetem Rausch auf der ausdrücklichen gesetzlichen Regelung des § 20 Abs. 3 StGB beruht. Diese Norm schließt die Berücksichtigung von selbstverursachten Bewusstseinsstörungen (hier: alkoholbedingte Schuldminderung) bei vorsätzlich herbeigeführtem Rauschzustand explizit aus. Die Anwendung erfolgt demnach nicht analog, sondern unmittelbar auf Grundlage des Wortlauts der Norm.","Das Ergebnis ‚Nein‘ ist im Kern vertretbar und entspricht der Referenz. Die Begründung ist aber dogmatisch teilweise falsch, weil sie die fehlende Analogie auf eine unzutreffende gesetzliche Grundlage stützt statt auf die actio libera in causa bzw. teleologische Auslegung. Daher nur teilweise richtige juristische Begründung."
harsh,0,claude-opus-4-7,strafrecht,bf7ab77c-c5f3-40db-a641-dcd97b45d915,1c9b6003-3325-49c1-b767-1b62eb164432,Nein,Nein,1,1,18.5,0.463,12.5,49.0,"Ein Passant schlägt einen Hund mit einem Stock, der auf ihn zustürmt, ohne angeleint zu sein.","Das Verbot der Analogie (Art. 103 II GG, § 1 StGB) gilt nur zulasten des Täters im Strafrecht. Hier wird zugunsten des Passanten auf § 32 StGB (Notwehr) bzw. § 228 BGB (Defensivnotstand) zurückgegriffen: Da ein Tier kein ""rechtswidriger Angriff"" einer Person ist, wird § 32 StGB nicht direkt, sondern allenfalls analog bzw. über § 228 BGB angewendet. Diese täterbegünstigende Analogie ist zulässig.","Die Ja/Nein-Entscheidung ist im Ergebnis vertretbar und stimmt mit der Referenzlösung überein: Eine verbotene Analogie liegt nicht vor. Allerdings begründet die Antwort dies nicht überzeugend, weil sie gerade eine Analogie zu § 32 StGB behauptet, die nach der Referenzlösung nicht erforderlich ist. Damit ist das Ergebnis richtig, die juristische Begründung aber deutlich fehlerhaft."
harsh,0,Qwen/Qwen3-235B-A22B-Thinking-2507,strafrecht,65f19841-95da-4583-9bed-77dab6e18f91,0d268bbe-76f2-4b93-a691-54851a2ab606,Nein,Nein,1,1,18.5,0.463,12.5,47.0,"Ein IT-Spezialist hackt einen Firmenserver, um einen laufenden Cyberangriff zu stoppen.","Eine verbotene Analogie liegt nicht vor, da die Rechtfertigung des Hackens durch Notstandshandeln (§ 34 StGB) bei Vorliegen der Voraussetzungen (aktuelle Gefahr, Erforderlichkeit, Angemessenheit) unmittelbar auf eine gesetzliche Ausnahme normiert ist. Eine analoge Erweiterung des Strafrechts ist entbehrlich, da die Tat unter die Regelungspräambel des § 34 fällt, sofern der IT-Spezialist den Cyberangriff nicht anders hätte abwenden können.","Die Entscheidung ‚Nein‘ ist im Ergebnis vertretbar. Die Begründung trägt das Ergebnis aber nur eingeschränkt, weil sie die Frage nach einer verbotenen Analogie nicht sauber beantwortet und stattdessen auf § 34 StGB ausweicht. Das ist zwar nicht zwingend falsch, erreicht aber nur teilweise die geforderte juristische Treffgenauigkeit."
harsh,0,Qwen/Qwen3.6-35B-A3B,strafrecht,928cbac0-91e0-4f5d-8afc-6184dbe8e499,cc0cffe9-70a7-4f83-9aca-e15f6c3f36bc,Nein,Nein,1,1,18.5,0.463,4.5,39.0,"Ein Programmierer zerstört einen Roboter, der durch eine Fehlfunktion Menschen angreift.","Im Strafrecht verbietet Art. 103 Abs. 2 GG i.V.m. § 1 StGB jede Analogie zu Lasten des Angeklagten. Die Zerstörung eines Roboters fällt nach der ständigen Rechtsprechung eindeutig in den wörtlichen und typologischen Regelungsbereich des § 303 StGB, da Roboter rechtlich als „Sachen“ zu qualifizieren sind. Es besteht keine Normlücke, die eine ergänzende Auslegung erfordern würde. Die Tat wird daher durch eine reguläre Subsumtion erfasst, nicht durch Analogie. Somit liegt kein verbotenes Analogieschließen vor.","Die Entscheidung 'Nein' ist im Ergebnis vertretbar, weil nach der Referenz gerade keine verbotene Analogie vorliegt. Allerdings begründet die Antwort dies mit einer falschen Normanbindung und verfehlt den eigentlichen dogmatischen Anknüpfungspunkt (§ 32 StGB/Angriff). Deshalb nur mittlere Punktzahl trotz zutreffender Ja/Nein-Antwort."
harsh,0,gpt-5.4-mini,strafrecht,6adaf710-8da0-4276-a2ec-af37ef96c6da,a82338d2-310e-49ac-982d-24414b788ea8,Nein,Nein,1,1,18.5,0.463,14.5,57.0,"*Ein Wanderer überquert versehentlich eine nicht gekennzeichnete Landesgrenze und begeht damit objektiv eine illegale Einreise nach § 95 AufenthG. Als er seinen Irrtum bemerkt, ist er bereits tief im Nachbarland. Die Verteidigung argumentiert für eine analoge Anwendung des § 16 StGB (Irrtum über Tatumstände) auf diesen Fall des unvermeidbaren Irrtums über Verbotsnormen.*","Eine Analogie zu § 16 StGB ist hier nicht gegeben. § 16 StGB regelt den Tatbestandsirrtum und ist auf einen Irrtum über Verbotsnormen nicht unmittelbar anwendbar; dafür kommt allein § 17 StGB (Verbotsirrtum) in Betracht. Die Verteidigung will gerade keine planwidrige Lücke schließen, sondern eine bewusste gesetzliche Differenzierung zwischen Tatbestands- und Verbotsirrtum umgehen. Das wäre keine zulässige Analogie, sondern eine unzulässige Erweiterung zulasten der gesetzlichen Systematik.","Die Antwort kommt zwar zum selben Endergebnis 'Nein', verfehlt aber die entscheidende Begründungslinie der Referenzlösung. Nach der Vorgabe ist eine Analogie zugunsten des Täters grundsätzlich nicht verboten; die Antwort behandelt sie dagegen im Kern als unzulässig. Damit ist die Entscheidung im Ergebnis vertretbar, die rechtliche Herleitung aber nur teilweise richtig."
